SSC-A,CD45 APC-A750-A,cell_type
0.577589079962555,0.808487943965687,Gra
0.527468163508299,0.7785739638934309,Gra
0.3333767505708271,0.8633909970456688,Lym
0.3212927104439462,0.5351468144057928,F
0.11167548040623691,0.4489783425680793,F
0.5388639828967651,0.780369085827143,Gra
0.3221498061307336,0.8331512346476185,Lym
0.6640803828053543,0.916404981948032,C
0.3527704787141458,0.8801219816716864,Lym
0.36498288547659535,0.8626511906835349,Lym
0.45600015252380655,0.7456217484431861,Gra
0.28631993389876376,0.8843543972933706,Lym
0.43698069292350455,0.6253168451339607,
0.5131566017474349,0.7494372972210681,Gra
0.3047530550271548,0.7392924829009625,
0.4937617965730087,0.7727172965096477,Gra
0.6413621121530836,0.8688254899227358,C
0.649357910870668,0.8955605443812085,C
0.47066503490998246,0.7655631257571175,Gra
0.5101564305141055,0.8088598779589116,Gra
0.5754118191405265,0.4178869706694296,
0.5395570264904038,0.8186163637487401,Gra
0.5140646818307646,0.7019050707809621,Gra
0.3080007126726709,0.85355884424034,Lym
0.5704992740459855,0.47871158747413217,
0.6903088982582033,0.904717319962643,C
0.4308359743767121,0.6473369582350423,
0.3166556709215097,0.5958942848821648,F
0.46215906434654064,0.7781617054343011,Gra
0.3391718395345143,0.8028585428753615,
0.3019501052506982,0.8037906159342164,Lym
0.32414676230694195,0.5194377209158029,F
0.481470343972526,0.8096561395801006,Gra
0.47333539327927604,0.6596386421289074,
0.15920159596365357,0.5010365526535643,F
0.45808287880776366,0.7907363334894412,Gra
0.695430858245446,0.4011011590883649,
0.5012954857549073,0.12793400996649146,
0.5814780976325358,0.9095333012270683,
0.5396404557144152,0.6890525575558901,Gra
0.4763776310369926,0.69232446072191,Gra
0.5212430852538705,0.8845890049760851,Mono
0.48099155045927733,0.7929084343825855,Gra
0.5549786556404704,0.8061172216891751,Gra
0.3469573221545456,0.7588696530009403,
0.3531925808299145,0.8420546940802704,Lym
0.49078833249299175,0.0,
0.5062079625854092,0.8167461423851006,Gra
0.5129310347636028,0.7912819393958339,Gra
0.29238069103182546,0.6890525575558901,
0.3129903012470213,0.8944966520311576,Lym
0.19601093989002036,0.7579491683758618,
0.6066131296597141,0.818557063047585,Gra
0.3213785070449195,0.8553117285014739,Lym
0.5097375691290377,0.7908188649948282,Gra
0.4169405569077326,0.6255614704044835,
0.2719219742141907,0.523540787334946,F
0.5276952825500458,0.6512499524585831,
0.5064329484964757,0.6302866349445684,
0.3524018064323124,0.8948916148031795,Lym
0.5194881238070518,0.7974695325962388,Gra
0.44350245925629,0.8739146015007313,Mono
0.38273345793751035,0.5597815122088415,
0.5214501843892367,0.6486275262820221,
0.5566752774793651,0.8318865879963975,Gra
0.49818244413571594,0.7479451204128548,Gra
0.2591355122396486,0.8307972228731741,Lym
0.5460009351216016,0.8523461031413612,Gra
0.5286731468642731,0.7958573755731824,Gra
0.621597049960012,0.8927240929962591,C
0.5349166717826861,0.7912505632084451,Gra
0.29937909291747095,0.838092690958415,Lym
0.5088690040496981,0.8061382434507578,Gra
0.4923303240612538,0.7935696769980312,Gra
0.5075840747948299,0.8160866096950441,Gra
0.43213264393019607,0.6021934486596006,
0.5189036044099229,0.794708360073424,Gra
0.4794590492908034,0.41867119374514533,
0.5696559201843745,0.7911100001729283,Gra
0.5427930388459072,0.8178584612703977,Gra
0.5196689544769095,0.7711318476128128,Gra
0.48842179037889394,0.7391214281295642,Gra
0.5062520616245204,0.7684917004967688,Gra
0.6214872973635509,0.6695590517480728,
0.425595771815988,0.840742363389576,
0.5373683467878729,0.779878392865501,Gra
0.4682783179294869,0.7952295647014964,Gra
0.5793217756023695,0.7886383188166355,Gra
0.42173799680426294,0.7987279940963203,
0.48686325497204136,0.870154357610261,Mono
0.4159328926283463,0.7809589468427747,Gra
0.48338580556760385,0.7899694613048387,Gra
0.6257036229397629,0.7956653597706758,
0.4759724099518718,0.668114812165482,Gra
0.48074977942875624,0.6644794944442578,Gra
0.42007247405661485,0.6252754666598752,
0.5319598739097252,0.8026767806405634,Gra
0.4803130369218633,0.6312067650887592,
0.5390009993611676,0.6596694238182502,
0.4420018912626145,0.6402236171328086,
0.4922786866299417,0.6756282904960602,Gra
0.3251167121848131,0.7603329365269815,
0.5605619560853384,0.7971437398657195,Gra
0.37810449875019814,0.6156299046584498,
0.5570541409108236,0.814644399849107,Gra
0.6074922888553677,0.4208932847892676,
0.3835997980083488,0.7685757452884024,
0.5083661368121729,0.7973351654659901,Gra
0.5036314295619665,0.8342395467067193,Gra
0.38148626224414567,0.8903336678648136,Lym
0.6780955980718775,0.4297893295927567,
0.5252375350832534,0.7841873089812228,Gra
0.3085921795663038,0.5730837496831147,F
0.18866137743478903,0.7274820617212682,
0.5534592698826672,0.8056409981451687,Gra
0.6624260376745434,0.7143846725244054,
0.539569024225972,0.8444380260218458,Gra
0.578782364127404,0.36903679569439585,
0.2623208829843424,0.5074029711631326,F
0.4598436517647515,0.36634875135292183,
0.47482941391089584,0.8103233800015873,Gra
0.5925629149625375,0.6342093977534815,
0.4935261347844089,0.7837973051233443,Gra
0.239811583781558,0.7870554052148356,
0.4561067007891088,0.7141463021396783,Gra
0.3988484133192577,0.6159697588340891,
0.530617067876488,0.7895819301960343,Gra
0.2935691738200087,0.865611178413783,Lym
0.341698843187847,0.6764977067155978,
0.329703358906937,0.8363483093960601,Lym
0.49455953969817745,0.651493750904705,
0.5224380506585518,0.7494300764011369,Gra
0.2961285241115245,0.52999542029312,F
0.6423983746857919,0.8811239728168111,C
0.22222712005900408,0.7450534689436872,
0.47312896273705196,0.8785356766609961,Mono
0.48246991969005,0.8175582934116016,Gra
0.4729718802819547,0.651874305769077,
0.5193331945870752,0.8073624561811032,Gra
0.5359192629206085,0.8783771873040862,Mono
0.2705731433365363,0.7692451531420288,
0.32768329178512984,0.8303857583010633,Lym
0.34325040853208827,0.7751320854798867,
0.2687089302939659,0.8458969502586617,Lym
0.5047206088388555,0.7839690114135922,Gra
0.6359402006279214,0.8732563359921358,C
0.5264561568848078,0.8615320004519179,Mono
0.28912235420222976,0.6828142983841999,
0.3257618383256759,0.8619556353393718,Lym
0.4592158299308017,0.7942944130760209,Gra
0.5008156369123558,0.8167900671041385,Gra
0.463613220980147,0.7444239612163548,Gra
0.29608833428917086,0.8303423091013291,Lym
0.29779481658962176,0.8722079840174951,Lym
0.43475839964543844,0.4289223567676894,
0.23091582626073331,0.602118192392363,F
0.49029776563654937,0.7818359850703802,Gra
0.42383279674837454,0.6333038982231451,
0.6672488280587234,0.9027616724600406,C
0.5394771730586014,0.8134798916634358,Gra
0.44016088519691016,0.7922689615375664,Gra
0.35226262710649886,0.8522783440331143,Lym
0.4870468070115443,0.7069377650735352,Gra
0.47443382682054386,0.7604202812604953,Gra
0.5157630266070072,0.8049616581147899,Gra
0.5549383267269169,0.3867797026073735,
0.45739401290037435,0.7734013460517175,Gra
0.5755705908997096,0.7958447811686039,Gra
0.46769172020667554,0.7639029489392632,Gra
0.28997145829561816,0.8746446211235576,Lym
0.44709307783093044,0.7575446848303613,Gra
0.4956393046346582,0.6166484208464185,
0.4263402521202201,0.6029561530970439,
0.25557177930809716,0.7092641113705666,
0.5643587448862958,0.7739404643845,Gra
0.5440463772131297,0.673511933601864,
0.5854452649820238,0.856131726166304,Gra
0.4774692949565861,0.6301306815620095,
0.38181447480430264,0.539325855181846,
0.6463793747065032,0.8798230948884156,C
0.3181136601771247,0.5707212464032146,F
0.27177196032903583,0.6982344541800097,
0.5271233941108061,0.8174603587485554,Gra
0.32795224880107243,0.7036508342130134,
0.45833967226222544,0.8022650861106508,Gra
0.562426567876202,0.5114877673366294,
0.7415691629565413,0.5418800451971407,
0.5413602220741562,0.8307217773601622,Gra
0.2851210740509038,0.7358126258699551,
0.442670194512822,0.7614074106572507,Gra
0.5918690199715161,0.7990627311954589,Gra
0.28262566629934616,0.8622921683876917,Lym
0.46222849132249993,0.7693667682193808,Gra
0.42292240869614894,0.6374066783663682,
0.511154667745377,0.8029576830031983,Gra
0.3806771139258268,0.8506049601928438,Lym
0.3211445193055195,0.640459473061416,
0.5509560438169493,0.7968760225634741,Gra
0.4290697286879822,0.6380380508005065,
0.3590115885961159,0.5087321843685667,F
0.2738894589242329,0.5731670585569025,F
0.31252397446699415,0.8240435247026687,Lym
0.5752783897547841,0.6835178049158057,
0.49152638362810486,0.7504257835493797,Gra
0.4961956800041168,0.7689780155423963,Gra
0.4639740963698589,0.6594925794931839,
0.38455792021637836,0.5788086457716969,
0.6664402686431109,0.8869331160880226,C
0.606111625404955,0.44166246209009735,
0.36711646165059675,0.6429061539967394,
0.5070261620401101,0.7023351661208017,Gra
0.5301632690313199,0.8095941881123612,Gra
0.527602884137262,0.8040934952910157,Gra
0.46661813303430255,0.6435434964971315,
0.4676966755779075,0.7865402172093585,Gra
0.39340754303117753,0.7231344190524744,
0.4881263161283687,0.6345044322091636,
0.2896983749920273,0.7279483335801059,
0.552965019513581,0.7271120271295775,Gra
0.25504935130310064,0.7709231723985638,
0.47695171560998706,0.8169333731642912,Gra
0.4974248381216725,0.7719815361541151,Gra
0.31346454264308776,0.8138004599048121,Lym
0.25054652935759325,0.7126308223286776,
0.4866862097384095,0.7429907256302422,Gra
0.49940361256323457,0.7909488235765441,Gra
0.22131490422735434,0.5822134179530988,F
0.48620218909366514,0.7471530214561158,Gra
0.6105970545929198,0.8265945533138781,Gra
0.4776767039502581,0.7096740746495406,Gra
0.32983773243941733,0.6096844349997511,
0.5819715920315073,0.8647924108910279,
0.4845533737828714,0.8040713162551654,Gra
0.512790462459288,0.7106495605204984,Gra
0.3747149395677679,0.7623164806380507,
0.5464409143296769,0.7601036832269618,Gra
0.30698481203872957,0.45281927903775127,F
0.6122455513967046,0.3671653930511558,
0.3041494534590868,0.640241858158638,
0.6438839470918768,0.7414543730886382,
0.7018466268850183,0.6377324651389629,
0.572443797466227,0.8583995402390445,Gra
0.48608510228249757,0.7743795416936564,Gra
0.5775954067354271,0.7674497303167914,Gra
0.518413686993863,0.4641242618962652,
0.4005790448990824,0.6106410883806455,
0.6386893645628511,0.900845452187157,C
0.4181970572978402,0.5305609128174639,
0.4851957790791268,0.7997322343584066,Gra
0.4737554598947911,0.7688262186346857,Gra
0.38475689903033977,0.7232833612032017,
0.3444301835918924,0.6208989460773264,
0.354386329435393,0.8934415557701602,Lym
0.48383603498169436,0.6692048711927273,Gra
0.6770517273417704,0.46175496954871587,
0.2844198429640905,0.8360146566225314,Lym
0.501441825841263,0.7999521005281557,Gra
0.3058346053037956,0.4590518079445386,F
0.5156831645092799,0.8450719643431431,Mono
0.4274457181532476,0.540247901313318,
0.3478835654144985,0.3336864350891391,F
0.5246794122356893,0.8186931327791701,Gra
0.48112029858137284,0.7793344717731947,Gra
0.4053888441563319,0.612411212629029,
0.4906085831690582,0.7437451294225523,Gra
0.344278362226237,0.8340452183634597,Lym
0.5149188639015433,0.7723069903580095,Gra
0.503134598938038,0.7748263273538339,Gra
0.2987302019192924,0.7880147060094418,
0.5014093973604044,0.6683801936805629,Gra
0.5137668803584019,0.8084029065658642,Gra
0.2863254818368119,0.7824653177724343,
0.5183561580812626,0.8357858398058469,Gra
0.2905723525209856,0.6753365773681755,
0.3693500157492994,0.6868526834088762,
0.5224203592109066,0.804154017108981,Gra
0.5343199619089181,0.8157108444000203,Gra
0.2727500200652888,0.45708231771980673,F
0.2768137660904429,0.8389989378550572,Lym
0.3493199064205953,0.8598003115406143,Lym
0.25220565454098787,0.8697583283422232,Lym
0.27659789813736574,0.8091251297728802,Lym
0.28669992242924225,0.758063305641556,
0.5083391370781419,0.812570632341811,Gra
0.6963750316395474,0.9131154230004048,C
0.5374627136415813,0.8284849222350973,Gra
0.5658410500554584,0.9394110636695654,
0.2768397900609909,0.5268359476216942,F
0.7199401347613761,0.9429150985682582,C
0.4641423473737402,0.7822032565999588,Gra
0.3692578511439387,0.8561697657928664,Lym
0.4758981867034144,0.7687827281876607,Gra
0.6241760276434997,0.8110107109162027,C
0.4439753131652452,0.7593486106969478,Gra
0.5333961441305373,0.4516189914748268,
0.44117379120704886,0.700379107838282,Gra
0.5262749282525666,0.8146817186853677,Gra
0.4203096143644898,0.6058417819195894,
0.5181122598424506,0.8123520799066266,Gra
0.3131650487836227,0.38014611162347944,F
0.5041480492998828,0.7522389361859644,Gra
0.43486475121635654,0.7129808484838431,Gra
0.40534038921060667,0.7763384073853989,
0.4665039671780791,0.800614709595471,Gra
0.46533886916506084,0.7587978225650166,Gra
0.44897567272224187,0.7519282443402587,Gra
0.2642036128031186,0.7568612682686189,
0.5019427392599971,0.7461607718808507,Gra
0.49220286946692493,0.4649583787208732,
0.5054728793836275,0.7517568490594628,Gra
0.5162755685572079,0.807553598020215,Gra
0.6184762497530326,0.9110479958086269,C
0.3896218705690472,0.604438899491406,
0.5262753583486331,0.7111023576071609,Gra
0.2690604039951504,0.8394006959431758,Lym
0.5004749084073044,0.7885263733462201,Gra
0.4112399370313112,0.40421230782548634,
0.44725441386656434,0.8793879236558809,Mono
0.5297462838172338,0.8663357522901661,Mono
0.5255273548740567,0.4799443714394115,
0.4251025046456441,0.7746473573381593,Gra
0.45785360722650775,0.7497191539030285,Gra
0.5246044688933735,0.7966556199135545,Gra
0.40773909608092074,0.6287030723229101,
0.6162378489596821,0.8592970636000681,C
0.5685248794219049,0.7801454166060687,Gra
0.36916514807874373,0.7196943603372784,
0.5928914071599214,0.868521270581289,
0.4164133651394339,0.4826889102462463,
0.40792062216220143,0.7101375719662977,Gra
0.5843888336948632,0.6583000186717402,
0.48480222199491735,0.7855177282874943,Gra
0.47373988977870524,0.7573225730571163,Gra
0.31166435018043037,0.70756931182052,
0.5466304590331548,0.8328751814333519,Gra
0.5481227480877181,0.8082507798212553,Gra
0.2678623576663601,0.6756930803767264,
0.44840476555658154,0.719170901765218,Gra
0.6396534397673825,0.7040296857830484,
0.644838061118256,0.8786400039165103,C
0.5954107249102807,0.3906323008288469,
0.5059222518662146,0.7855674372597937,Gra
0.31922869801194526,0.8567836666224745,Lym
0.548456800327984,0.7577485438779029,Gra
0.5478365076499594,0.7713756915053884,Gra
0.5768645347498832,0.857954202925941,Gra
0.4347373101011243,0.8789370874094106,
0.5318120790571058,0.8228595357551566,Gra
0.4712467437997266,0.6332848366931735,
0.5241792537329008,0.8111660837678947,Gra
0.32658045697739346,0.42517922342109954,F
0.5074856821932764,0.8104592101289212,Gra
0.5138462801471585,0.8416149384575728,Gra
0.5287432627037174,0.7963103997499246,Gra
0.5655372976131656,0.8455901097026708,Gra
0.37950504430346077,0.45821838123710074,F
0.5128300741227588,0.5712641922115744,
0.5921807649834484,0.7083266588381085,
0.5038137993123881,0.6598505298477714,
0.3090057115378272,0.8232191489004295,Lym
0.2479816271756256,0.8209174295501415,Lym
0.5262491387556273,0.8049759517414674,Gra
0.5601589317822706,0.3849628892905255,
0.23719818779872295,0.44437816973151945,F
0.505215275357251,0.780154057250935,Gra
0.3226385529114441,0.4633459422539855,F
0.5836024642993992,0.8644191064087654,
0.4670374808747119,0.7925655298919763,Gra
0.5232428721836552,0.6758752687481178,
0.5250253457870567,0.7721964430378268,Gra
0.501808444927624,0.697088130903631,Gra
0.6257891499014986,0.9194540813281221,C
0.5566920846839474,0.8245953330652047,Gra
0.4040687632603551,0.4291732002449374,
0.5230048916350079,0.640241858158638,
0.6530249412241319,0.8795864974418779,C
0.5524383682676453,0.8632317102755696,
0.3018344553774781,0.6336461749786503,
0.6318296672627751,0.2739558605862614,
0.502363677023836,0.8061896294505315,Gra
0.45763780683390803,0.7827120779015423,Gra
0.5618210294912673,0.8380242197642482,Gra
0.5099443550094569,0.8020128949044701,Gra
0.3085174980744305,0.8508076734989058,Lym
0.5035242278607257,0.7980243697489985,Gra
0.4955699128657249,0.818800940581274,Gra
0.7158396154890333,0.49990438888582395,
0.457307268276215,0.7435160201754635,Gra
0.3985264520039576,0.8470177112135058,Lym
0.6003027478507579,0.8675462173430776,
0.5150137975118159,0.7229943393230741,Gra
0.5712490962910632,0.46189756101965324,
0.5064648690144296,0.7936622201479537,Gra
0.5043776023608683,0.8362524185895402,Gra
0.2613825972064966,0.3771584240029659,F
0.38552338100266564,0.6139860806015786,
0.4997213929061,0.8363993366339587,Gra
0.5054353709051882,0.8223484340070577,Gra
0.4133661300688771,0.6761681011940174,
0.45114982557011046,0.7783073733813931,Gra
0.6174816005661325,0.8579460097813485,C
0.4931153967833642,0.8039553943017785,Gra
0.557954116644934,0.348323081056601,
0.5164972609693697,0.8039679505965671,Gra
0.46506385681827445,0.6873403669941164,Gra
0.45131242154295503,0.7799269390191494,Gra
0.5013475678069149,0.788005733717266,Gra
0.50118563282429,0.7919021997093505,Gra
0.45924730548273923,0.43726183535540086,
0.579978787376313,0.6783745233545878,
0.5267230640616193,0.7451000662571023,Gra
0.5303292584615253,0.583694408169149,
0.5484825967770324,0.684369098457876,
0.5089761979857245,0.791444004786236,Gra
0.324294778827762,0.848392688446551,Lym
0.3186231526142188,0.6690239088881867,
0.449011624195409,0.7192028272370317,Gra
0.2525511639117261,0.749594883323231,
0.5717385006166078,0.7570876574978269,Gra
0.3784172150113284,0.5936947823442082,
0.5076358964945414,0.7989328624530373,Gra
0.4478669269876984,0.7784636306412669,Gra
0.7318420082066065,0.5015962516137072,
0.7333828389913799,0.9144671645345617,C
0.3673366417343343,0.8360456892616679,Lym
0.4757554012437453,0.8024576174032998,Gra
0.428341745565354,0.7921616514613948,Gra
0.3124958231990435,0.8252663629802159,Lym
0.5303445996988051,0.8380536964509957,Gra
0.2515094265035654,0.7544000727895042,
0.5743754217314635,0.7097506657150306,Gra
0.1821242096053869,0.44621728438377045,F
0.611015360169926,0.8730038033511062,C
0.4894502284375714,0.7599542882832666,Gra
0.5034715751721044,0.7543596904368368,Gra
0.19483623556479032,0.5534663553504313,F
0.24548524363763988,0.7837866731561952,
0.17713079802298906,0.7540154585518289,
0.5019315460450864,0.7743158850956164,Gra
0.31560543428327636,0.8574972476570403,Lym
0.48938819377757725,0.7629803364387013,Gra
0.37638290081688536,0.7098599528238153,
0.3850507774749651,0.5853625847696728,
0.4784386657151304,0.8060558303176223,Gra
0.5582834361928858,0.8244824658694093,Gra
0.5263102769489867,0.8140013011566101,Gra
0.4792257338455839,0.8086508341118971,Gra
0.2388760132577521,0.7472520785278071,
0.5877886231358114,0.8570382740302851,Gra
0.3054935873234731,0.8447584019589193,Lym
0.6650413573130474,0.8263947932364393,C
0.6389648104615976,0.9451795219390748,C
0.4834961144832047,0.7907063403394011,Gra
0.6509212316880311,0.8929026560162998,C
0.3550723265883781,0.8312764322067469,Lym
0.4961383301192525,0.770101740263264,Gra
0.5420121246866609,0.8242142025194945,Gra
0.6646953745367836,0.43962916473047936,
0.3282270876443031,0.8266597616539658,Lym
0.6147459512691293,0.7982239824438088,Gra
0.45808216575577554,0.6587525120670142,
0.49692802161479294,0.8228584113454206,Gra
0.29940619459898943,0.43037142548853996,F
0.2746448378709741,0.69315742362773,
0.5023281315442573,0.7991617912243993,Gra
0.6264185741933372,0.8681336844080673,C
0.4812544938948091,0.7765278807250116,Gra
0.4705748021716377,0.6858511682288365,Gra
0.500217641267787,0.7885381322740636,Gra
0.44938885597755274,0.7328135932549731,Gra
0.47949493165215024,0.7601076851916994,Gra
0.5367180903783622,0.7854959523623416,Gra
0.5174072293438908,0.7826848392700972,Gra
0.32452431757327843,0.7392938617225455,
0.5023783831910849,0.7716308089409141,Gra
0.717336138002541,0.9274843538520419,C
0.5113873708675011,0.7840414671729103,Gra
0.42962141069965354,0.7639573107818285,Gra
0.5218598198809772,0.7871811954473253,Gra
0.49744258189758966,0.8039416735282005,Gra
0.5112749806848297,0.8083700465490239,Gra
0.608453360176398,0.8479312617713961,
0.7119625316917504,0.7735775159211624,
0.46736203290732714,0.7788539406580685,Gra
0.598626298753405,0.8719149561824926,
0.49565149072493325,0.7968375669795462,Gra
0.45121707630267255,0.7070640062804056,Gra
0.45559391085159845,0.7639758074888173,Gra
0.555295009137972,0.8414663315764985,Gra
0.5137623243269606,0.8263768519529228,Gra
0.4928445671768869,0.6406617850750274,
0.6109079331235634,0.825120990194859,Gra
0.5453852152385886,0.8008764016510022,Gra
0.36544325394354005,0.890119767936993,Lym
0.633980646325472,0.8121971685567783,C
0.5152015381459937,0.817547508971067,Gra
0.6155565024726366,0.8818785854309198,C
0.4921496730611721,0.830731826771325,Gra
0.5058951216010723,0.8065691635413202,Gra
0.5436254862934098,0.6538317483918072,
0.5619958656763602,0.8185093997738485,Gra
0.5120598309537832,0.7681659751951857,Gra
0.4994630126357505,0.813533687621398,Gra
0.4310094482855491,0.7757387468784511,Gra
0.5388150622983456,0.7623779232215914,Gra
0.34516588640933366,0.5632800705053029,F
0.5632817722462974,0.8193853363443121,Gra
0.5110102353965088,0.8042694354855946,Gra
0.289041576268775,0.8243165195942359,Lym
0.37979686869188467,0.5743804774617851,
0.5709750508934227,0.84060878919895,Gra
0.2644698769814742,0.675423289807718,
0.43548822709823365,0.6367071207786511,
0.5418777630912269,0.8095816488811218,Gra
0.35660868841483756,0.8335227461916662,Lym
0.4935093702561771,0.7902904989964786,Gra
0.5290717997707399,0.7985840380465907,Gra
0.3508023985668678,0.4141080631205405,F
0.6507080261744668,0.42449224757381543,
0.5434725430685781,0.8725062136423877,
0.6998548674323635,0.9393609822354174,C
0.34334585892236447,0.8527223895415149,Lym
0.47134541015726467,0.7971071180549387,Gra
0.4714421969196753,0.757704188970599,Gra
0.3577265976097986,0.5523964750130119,F
0.31078643097917635,0.8667359342829406,Lym
0.5541032237731125,0.8407208350488511,Gra
0.49644076737159454,0.6681327327810569,Gra
0.5561507889051243,0.7551444331800992,Gra
0.4727590100741046,0.8080675470704247,Gra
0.23769250599910083,0.8159486559008954,Lym
0.5068627138616092,0.8274623711724083,Gra
0.540792327295976,0.880518736162329,
0.6984624056311258,0.5460398040042346,
0.49649510934356295,0.8111869551439618,Gra
0.545611100655743,0.7947109827419039,Gra
0.26370702354259046,0.8620233572678783,Lym
0.5064750555680458,0.8229587157333145,Gra
0.5066666866148388,0.7975282066743221,Gra
0.5671542802511961,0.7803448255761345,Gra
0.3364632425702056,0.6828873513690077,
0.26604379186663646,0.45251832212409737,F
0.47249942680782236,0.7927571634738108,Gra
0.2597238184174844,0.7585469207412654,
0.24791142690587595,0.7957441261923183,
0.4779759913107691,0.8128210565107975,Gra
0.4907403520269434,0.847057224948577,Mono
0.44139584844207125,0.6588107467417088,
0.46594832817388376,0.7244042135832659,Gra
0.7513037091095477,0.8625756358824463,
0.4630204419737093,0.782146459873913,Gra
0.3277209386877722,0.8717285425133758,Lym
0.5140159214330537,0.6636430431717635,
0.5139727493277578,0.7891074363893058,Gra
0.6693937156479434,0.45515299765590483,
0.4548766772135911,0.8028915736157608,Gra
0.5482080774039121,0.7964625476754189,Gra
0.4273839570621129,0.7513825631718165,Gra
0.5531947175907755,0.8009557848008438,Gra
0.47737383886031826,0.6475301226090335,
0.5652087539356555,0.8441248271317848,Gra
0.5286022398123892,0.8076424606071386,Gra
0.537435242312662,0.8252862457623421,Gra
0.5235276404377425,0.4827822692669322,
0.49650772373792595,0.7521447425841084,Gra
0.3828800473629264,0.674354601448769,
0.3911488076818291,0.7460785192232484,
0.5546909496754199,0.6501573091274344,
0.603282161008087,0.9105423063304376,C
0.3969258684399642,0.7193487057162208,Gra
0.44506779349301373,0.7606592751643908,Gra
0.47431627909571983,0.7901163733530614,Gra
0.2698128182996686,0.7727236070168071,
0.6442671883984423,0.8929787851163766,C
0.3201629510896279,0.5756571023037628,F
0.4400510249283829,0.3334208432582387,
0.40645284264047915,0.4947384512644713,
0.25642035965917626,0.7382299090613889,
0.6331855585261866,0.41867119374514533,
0.5031645506383334,0.6277451588365394,
0.4566166230574499,0.7711624442444954,Gra
0.7308106446458891,0.8512997146274675,
0.5337777539521347,0.8141725577865715,Gra
0.5963238979130869,0.8251512368719122,Gra
0.49373243043201037,0.7159797860054947,Gra
0.25769637801744605,0.5653879034240379,F
0.2859116162785634,0.7793058391595028,
0.4941479458881933,0.723035534044372,Gra
0.2984004531068568,0.6454080678637294,
0.3442379648039855,0.7311245503967433,
0.4991018756301698,0.8279126624904859,Gra
0.5251108731729789,0.802551978242611,Gra
0.5502104200398658,0.7936296112542245,Gra
0.5902410458366021,0.3730206815282239,
0.5099635246593999,0.7946328696982055,Gra
0.5253001119219001,0.5132777707075258,
0.3392074928386834,0.658297975506072,
0.32592043132407894,0.8126055564033665,Lym
0.39470026791311474,0.5928306053147193,
0.5986586304304704,0.8051538268447945,Gra
0.6527533065107186,0.669348976537763,
0.28332973806726425,0.8657123676193454,Lym
0.31781595049470457,0.8227408521400146,Lym
0.5296953320489256,0.8001076824190413,Gra
0.3149656490955977,0.6107249883303966,F
0.4879154475266961,0.814950419055582,Gra
0.43291292943231013,0.6926157656251238,Gra
0.5054592123159284,0.7909029190371513,Gra
0.29969355685925597,0.7343819984157356,
0.4842261293195881,0.42231180633069515,
0.49541587342299925,0.811702999907306,Gra
0.4812238336549817,0.6848999558125467,Gra
0.2902208970878066,0.8684626218277479,Lym
0.47253021566857045,0.8803496464954035,Mono
0.25343160644828433,0.6967039650486526,
0.5261030040007165,0.7459562307775441,Gra
0.4229308786741231,0.6867629525035872,
0.5671170776336744,0.8154750070609532,Gra
0.29635560077938033,0.428045183021804,F
0.49275531939192857,0.8682563085997358,Mono
0.2725857575816297,0.3568372381273756,F
0.45404985889442123,0.7850222801516116,Gra
0.5069768734605816,0.7773922505650205,Gra
0.6218455283114755,0.6042449555500018,
0.46229499390776374,0.6078810687868342,
0.5616292689164012,0.8351963518550789,Gra
0.4995257117433296,0.7690769376312496,Gra
0.5375177850286464,0.8277552394687558,Gra
0.5248301536129972,0.7804149283114924,Gra
0.5050340877688415,0.6721248551962412,Gra
0.6555794259411566,0.39255868462347415,
0.4612110365111793,0.7925827429529452,Gra
0.47753700888220885,0.7466136431869203,Gra
0.4444990510479764,0.7621542014152333,Gra
0.4393173784061252,0.7910916365622946,Gra
0.5381849905033984,0.7550544020141943,Gra
0.597829180831636,0.4741644510859802,
0.549454170413887,0.8601028054269074,
0.5132883819832451,0.6606168257756179,
0.4965575049593533,0.7748798477466529,Gra
0.501846847018442,0.810337741706547,Gra
0.4052719150304697,0.6357661934976356,
0.3530669631834416,0.5925693882985847,
0.5193710366791082,0.8061042743775352,Gra
0.4986633506640499,0.8208083255093447,Gra
0.5310230398614728,0.8068832772859169,Gra
0.38977990443445093,0.6449880426815559,
0.6479376542082212,0.8507084777453345,C
0.48416243367081835,0.6410827890888827,
0.6026958482070616,0.4328659745807113,
0.38675414791349444,0.8826312578441196,Lym
0.44802290971701114,0.6174978775422159,
0.3349450501561834,0.5773838189013969,F
0.5771793429782862,0.8384898051266341,Gra
0.5394439198615002,0.8087486396576127,Gra
0.5380005491485929,0.813041226713054,Gra
0.526740430352161,0.6877307977128273,Gra
0.6126313116948761,0.80052130843278,Gra
0.551989227097427,0.8034082103623251,Gra
0.47839550244113566,0.8225196438740825,Gra
0.5988090770888097,0.34133945974852203,
0.463743821968804,0.7542645616922373,Gra
0.49047674539494324,0.7641583990702121,Gra
0.5659545261997165,0.7674749455084363,Gra
0.38147558782221863,0.4839994917648297,F
0.48008432257994904,0.7795867065822859,Gra
0.5365113818505248,0.7950891319563347,Gra
0.3057050292034899,0.8657977965130237,Lym
0.3491982785073455,0.592917479989008,
0.29074690856215263,0.7652098685467797,
0.3503714209977677,0.27570734802900404,
0.5222156397717663,0.8083225122113804,Gra
0.6009524891984018,0.7879780950757594,Gra
0.4842054234682134,0.7546772716722091,Gra
0.49445554097454486,0.819136040652043,Gra
0.35183547428213435,0.5819823567964337,
0.5192301949012849,0.824645482125498,Gra
